learner_id,course_id,week,sessions_available,sessions_attended,attendance_rate,login_count,active_minutes,content_views,assignment_submissions,assessment_attempts,average_score,score_trend,help_requests,forum_questions,mentor_contacts,feedback_score,feedback_sentiment,support_needed,attendance_rate_missing,login_count_missing,active_minutes_missing,content_views_missing,assignment_submissions_missing,assessment_attempts_missing,average_score_missing,score_trend_missing,help_requests_missing,forum_questions_missing,mentor_contacts_missing,feedback_score_missing,feedback_sentiment_missing,missing_feature_count
LNR-1076,CS-101,3,3,3,1.0,11,217.5,20.0,2,1,49.5,-13.7,1.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1076,CS-101,4,4,4,1.0,10,184.4,32.0,1,1,68.9,19.4,1.0,1.0,0.0,5.0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1076,CS-101,5,4,4,1.0,14,224.1,38.0,2,1,58.6,-10.3,0.0,2.0,1.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1077,AI-301,1,4,3,0.75,10,219.0,33.0,2,1,73.9,-1.6,0.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1077,AI-301,2,3,3,1.0,10,234.0,33.0,2,1,85.8,11.9,1.0,0.0,0.0,4.5,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1077,AI-301,3,3,3,1.0,4,261.7,39.0,2,1,81.9,-3.9,0.0,2.0,0.0,4.0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1077,AI-301,4,4,4,1.0,11,197.9,30.0,2,1,78.8,-3.1,0.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1077,AI-301,5,3,3,1.0,13,228.0,28.0,2,1,69.2,-9.6,2.0,4.0,0.0,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1078,CS-101,1,3,3,1.0,13,225.2,33.0,2,1,79.9,6.9,1.0,2.0,1.0,4.5,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1078,CS-101,2,3,3,1.0,12,258.6,24.0,2,1,77.9,-2.0,1.0,3.0,0.0,5.0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1078,CS-101,3,4,4,1.0,10,166.5,40.0,1,1,82.1,4.2,1.0,0.0,0.0,5.0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1078,CS-101,4,3,3,1.0,5,199.8,37.0,2,2,71.5,-10.6,1.0,3.0,0.0,4.5,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1078,CS-101,5,2,2,1.0,7,292.2,35.0,2,2,77.0,5.5,2.0,3.0,0.0,5.0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1079,CS-101,1,3,3,1.0,14,256.8,31.0,1,3,98.9,13.2,0.0,1.0,0.0,4.5,0.81,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-1079,CS-101,2,2,2,1.0,9,242.3,40.0,2,3,82.1,-16.8,0.0,1.0,0.0,4.5,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1079,CS-101,3,3,3,1.0,14,248.3,32.0,2,3,94.8,12.7,1.0,0.0,0.0,5.0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1079,CS-101,4,4,3,0.75,10,149.6,32.0,2,1,96.6,1.8,1.0,0.0,1.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1079,CS-101,5,3,3,1.0,15,230.7,31.0,2,1,81.0,-15.6,0.0,2.0,0.0,4.5,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1080,CS-101,1,4,3,0.75,12,186.1,24.0,1,1,69.9,-0.3,1.0,1.0,0.0,4.0,0.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LNR-1080,CS-101,2,3,2,0.6667,10,232.5,19.0,1,1,85.1,-7.9,1.0,1.0,0.0,4.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1080,CS-101,3,2,1,0.5,3,20.2,2.0,0,0,66.8,-18.3,0.0,0.0,0.0,1.0,-0.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1080,CS-101,4,3,0,0.0,1,168.3,26.0,0,0,66.2,-0.6,0.0,0.0,0.0,1.0,-0.22,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2
LNR-1080,CS-101,5,3,0,0.0,4,29.7,5.0,0,0,62.2,-4.0,0.0,0.0,0.0,4.0,0.44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1081,WEB-102,1,3,1,0.3333,3,129.5,11.0,1,0,57.2,-13.7,0.0,0.0,0.0,4.0,0.44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1081,WEB-102,2,4,2,0.5,7,100.6,11.0,1,0,70.9,13.7,1.0,0.0,0.0,3.0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1081,WEB-102,3,3,1,0.3333,2,93.9,7.0,1,2,65.9,-5.0,0.0,0.0,0.0,2.5,-0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1081,WEB-102,4,4,1,0.25,1,62.2,4.0,0,0,48.3,-17.6,0.0,0.0,0.0,3.0,-0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1081,WEB-102,5,4,0,0.0,1,29.1,9.0,0,1,36.9,-11.4,0.0,1.0,0.0,1.5,-0.34,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-1082,CS-101,1,3,3,1.0,14,178.5,37.0,1,3,66.4,-0.9,0.0,1.0,0.0,5.0,0.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-1082,CS-101,2,3,3,1.0,9,293.6,25.0,2,2,72.0,5.6,0.0,2.0,0.0,5.0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1082,CS-101,3,3,3,1.0,19,222.0,30.0,2,1,73.1,1.1,1.0,4.0,3.0,5.0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1082,CS-101,4,2,2,1.0,12,200.4,34.0,2,3,63.5,-9.6,2.0,1.0,0.0,4.5,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1082,CS-101,5,4,4,1.0,9,186.3,28.0,1,3,63.1,-0.4,0.0,2.0,0.0,4.0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1083,DATA-201,1,2,2,1.0,10,203.4,40.0,2,3,82.0,2.9,0.0,2.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1083,DATA-201,2,3,3,1.0,12,268.8,46.0,2,1,86.0,4.0,0.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1083,DATA-201,3,3,3,1.0,8,229.3,46.0,2,1,73.8,-12.2,2.0,1.0,0.0,4.0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1083,DATA-201,4,4,4,1.0,12,279.3,33.0,1,1,81.7,7.9,0.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1083,DATA-201,5,2,2,1.0,18,252.7,35.0,2,1,69.9,-0.3,2.0,1.0,0.0,5.0,0.89,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LNR-1084,AI-301,1,3,3,1.0,10,127.5,32.0,2,1,80.4,6.3,2.0,3.0,0.0,5.0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1084,AI-301,2,3,3,1.0,12,237.2,31.0,2,2,68.4,-12.0,1.0,1.0,0.0,4.5,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1084,AI-301,3,3,3,1.0,16,215.3,32.0,2,1,70.7,2.3,1.0,1.0,0.0,4.5,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1084,AI-301,4,3,3,1.0,10,177.5,35.0,2,1,69.9,-0.3,1.0,1.0,0.0,4.5,0.83,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
LNR-1084,AI-301,5,4,4,1.0,11,224.8,36.0,2,1,77.7,-8.5,0.0,0.0,1.0,4.0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1085,WEB-102,1,3,3,1.0,10,202.4,27.0,2,1,67.4,-3.7,0.0,0.0,1.0,5.0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1085,WEB-102,2,3,3,1.0,13,174.1,30.0,2,1,74.9,7.5,0.0,0.0,1.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1085,WEB-102,3,4,4,1.0,12,184.9,30.0,2,3,75.9,1.0,3.0,1.0,1.0,4.5,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1085,WEB-102,4,2,2,1.0,6,171.9,32.0,2,1,74.0,-1.9,0.0,5.0,0.0,4.5,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1085,WEB-102,5,3,3,1.0,8,170.7,30.0,2,1,81.3,7.3,1.0,1.0,0.0,5.0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1086,AI-301,1,2,2,1.0,7,154.6,26.0,1,1,91.4,-3.1,1.0,1.0,0.0,4.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1086,AI-301,2,3,3,1.0,5,214.2,27.0,1,1,99.8,8.4,1.0,1.0,0.0,4.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1086,AI-301,3,3,0,0.0,2,33.3,2.0,0,0,47.9,-51.9,0.0,0.0,0.0,4.0,0.44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1086,AI-301,4,3,0,0.0,2,12.5,3.0,0,0,81.2,33.3,0.0,0.0,0.0,1.0,-0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1086,AI-301,5,2,0,0.0,1,6.1,1.0,0,0,81.4,0.2,0.0,0.0,0.0,2.0,-0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1087,CS-101,1,4,3,0.75,5,136.9,18.0,1,1,73.8,7.8,1.0,1.0,0.0,3.0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1087,CS-101,2,4,3,0.75,11,111.0,17.0,0,2,69.6,-4.2,3.0,1.0,0.0,4.0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1087,CS-101,3,2,1,0.5,6,152.8,30.0,0,1,61.2,-8.4,2.0,2.0,1.0,3.5,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1087,CS-101,4,3,2,0.6667,7,189.5,19.0,0,1,58.9,-2.3,3.0,1.0,0.0,3.5,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1087,CS-101,5,2,2,1.0,8,126.9,26.0,1,1,67.0,8.1,0.0,1.0,0.0,3.0,0.13,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-1088,CS-101,1,2,1,0.5,5,114.1,11.0,1,1,70.7,-2.9,0.0,1.0,0.0,2.0,-0.22,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-1088,CS-101,2,3,1,0.3333,5,52.9,12.0,1,2,65.0,-5.7,0.0,0.0,0.0,4.0,0.44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1088,CS-101,3,3,1,0.3333,6,79.2,13.0,0,1,73.0,8.0,0.0,0.0,0.0,2.0,-0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1088,CS-101,4,3,0,0.0,4,19.7,1.0,0,0,57.8,-15.2,1.0,0.0,0.0,2.5,-0.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1088,CS-101,5,2,0,0.0,0,35.0,2.0,0,0,54.0,-3.8,0.0,0.0,1.0,1.5,-0.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1089,AI-301,1,3,1,0.3333,5,158.1,13.0,1,0,73.6,14.3,0.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1089,AI-301,2,3,1,0.3333,5,101.4,12.0,0,3,48.8,-24.8,0.0,0.0,0.0,2.0,-0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1089,AI-301,3,3,1,0.3333,3,92.6,8.0,1,2,47.8,-1.0,0.0,0.0,0.0,2.0,-0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1089,AI-301,4,4,1,0.25,5,68.0,11.0,0,0,35.1,-12.7,1.0,1.0,0.0,4.0,0.44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1089,AI-301,5,3,0,0.0,0,49.8,5.0,0,0,29.6,-5.5,1.0,2.0,0.0,2.0,-0.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1090,DATA-201,1,3,1,0.3333,5,127.1,10.0,1,0,84.9,7.6,0.0,0.0,0.0,1.5,-0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1090,DATA-201,2,3,1,0.3333,5,109.5,12.0,1,2,61.7,-23.2,0.0,0.0,0.0,2.0,-0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1090,DATA-201,3,3,1,0.3333,2,81.8,14.0,0,2,59.1,-2.6,0.0,0.0,0.0,1.5,-0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1090,DATA-201,4,3,1,0.3333,2,83.7,5.0,0,1,59.0,-0.1,0.0,0.0,0.0,2.5,-0.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1090,DATA-201,5,2,0,0.0,1,63.5,4.0,0,1,41.9,-17.1,0.0,1.0,0.0,1.5,-0.01,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-1091,AI-301,1,3,3,1.0,10,215.7,33.0,2,1,76.5,-5.7,0.0,2.0,0.0,5.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1091,AI-301,2,2,2,1.0,8,163.1,32.0,2,1,94.4,17.9,0.0,1.0,0.0,5.0,0.46,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-1091,AI-301,3,3,3,1.0,13,230.3,34.0,1,3,81.1,-13.3,1.0,3.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1091,AI-301,4,3,3,1.0,8,207.3,40.0,1,1,84.6,3.5,0.0,1.0,0.0,5.0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1091,AI-301,5,3,3,1.0,10,235.9,24.0,1,1,84.9,0.3,0.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1092,WEB-102,1,3,3,1.0,13,280.9,26.0,2,2,69.9,-0.3,0.0,2.0,0.0,4.5,0.41,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LNR-1092,WEB-102,2,2,2,1.0,15,213.1,30.0,2,2,69.9,-0.3,0.0,1.0,0.0,4.0,0.45,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5
LNR-1092,WEB-102,3,2,2,1.0,17,225.5,26.0,2,1,96.9,3.5,0.0,0.0,2.0,4.5,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1092,WEB-102,4,4,4,1.0,13,168.3,26.0,2,2,87.4,-9.5,1.0,5.0,1.0,5.0,0.81,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
LNR-1092,WEB-102,5,4,4,1.0,10,218.4,38.0,1,2,88.3,0.9,0.0,0.0,0.0,4.5,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1093,DATA-201,1,4,3,0.75,8,87.1,27.0,2,1,31.3,-6.3,0.0,0.0,1.0,4.0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1093,DATA-201,2,2,2,1.0,3,181.3,16.0,1,2,36.7,5.4,1.0,1.0,1.0,3.5,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1093,DATA-201,3,2,2,1.0,9,120.3,22.0,1,2,36.7,0.0,0.0,0.0,0.0,3.5,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1093,DATA-201,4,4,3,0.75,4,120.4,14.0,1,2,34.0,-2.7,1.0,1.0,0.0,3.5,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1093,DATA-201,5,3,2,0.6667,6,89.3,26.0,0,2,26.7,-7.3,1.0,0.0,0.0,4.0,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1094,CS-101,1,3,1,0.3333,8,164.1,17.0,1,1,58.4,-8.9,1.0,0.0,0.0,2.5,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1094,CS-101,2,3,1,0.3333,9,109.1,7.0,0,5,58.4,0.0,0.0,1.0,0.0,4.0,0.44,1,0,0,0,0,0,0,0,0,1,1,1,1,1,5
LNR-1094,CS-101,3,2,1,0.5,6,115.4,9.0,1,0,46.0,-12.4,2.0,0.0,0.0,3.0,-0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1094,CS-101,4,3,0,0.0,1,61.4,6.0,0,0,42.4,-3.6,0.0,0.0,0.0,2.0,-0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1094,CS-101,5,3,0,1.0,3,57.0,1.0,0,0,30.7,-11.7,0.0,0.0,0.0,4.0,0.44,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3
LNR-1095,WEB-102,1,3,2,0.6667,8,169.5,22.0,1,1,78.5,4.5,2.0,1.0,0.0,4.0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1095,WEB-102,2,2,2,1.0,8,183.7,22.0,2,1,73.5,-5.0,1.0,0.0,0.0,4.0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1095,WEB-102,3,2,1,0.5,4,158.5,15.0,1,1,81.3,7.8,0.0,1.0,0.0,3.0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1095,WEB-102,4,3,2,1.0,9,193.7,25.0,2,1,73.2,-8.1,0.0,0.0,0.0,3.5,0.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
LNR-1095,WEB-102,5,3,2,0.6667,6,110.6,17.0,1,1,75.1,1.9,1.0,0.0,0.0,3.5,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1096,AI-301,1,4,3,0.75,9,194.4,20.0,2,2,69.9,-0.3,1.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4
LNR-1096,AI-301,2,3,2,0.6667,4,160.3,21.0,2,1,80.4,-7.4,0.0,1.0,0.0,3.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1096,AI-301,3,3,2,0.6667,5,172.8,16.0,1,1,75.1,-5.3,0.0,0.0,0.0,4.0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1096,AI-301,4,3,2,0.6667,8,150.7,21.0,1,1,76.3,1.2,1.0,0.0,0.0,3.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1096,AI-301,5,3,2,0.6667,9,122.5,17.0,1,1,76.8,0.5,0.0,0.0,0.0,4.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1097,AI-301,1,4,2,0.5,3,140.3,19.0,1,2,67.2,-16.2,0.0,0.0,0.0,2.0,-0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1097,AI-301,2,4,1,0.25,6,124.3,10.0,1,0,57.4,-9.8,1.0,1.0,0.0,1.5,-0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1097,AI-301,3,3,0,0.0,6,168.3,26.0,0,2,68.8,11.4,0.0,1.0,0.0,1.5,-0.06,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2
LNR-1097,AI-301,4,4,1,0.25,2,10.0,11.0,0,1,58.6,-10.2,0.0,0.0,0.0,2.0,-0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1097,AI-301,5,2,0,0.0,3,10.0,6.0,0,0,58.8,0.2,1.0,0.0,0.0,2.5,-0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1098,DATA-201,1,2,1,0.5,7,108.7,14.0,0,0,62.9,-1.7,1.0,0.0,0.0,3.0,-0.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1098,DATA-201,2,3,1,0.3333,3,132.9,17.0,1,0,71.0,8.1,0.0,0.0,0.0,2.5,-0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1098,DATA-201,3,3,1,0.3333,3,77.6,7.0,0,1,44.5,-26.5,0.0,0.0,0.0,4.0,0.44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1098,DATA-201,4,2,0,0.0,0,50.8,5.0,0,0,45.2,0.7,0.0,1.0,0.0,2.5,-0.11,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-1098,DATA-201,5,3,0,0.0,3,52.2,2.0,0,1,42.3,-2.9,0.0,0.0,0.0,2.0,-0.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1099,CS-101,1,3,2,0.6667,7,141.9,22.0,2,1,62.3,-6.8,0.0,1.0,1.0,4.0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1099,CS-101,2,3,2,0.6667,7,139.1,25.0,1,1,70.6,8.3,0.0,0.0,0.0,3.5,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1099,CS-101,3,2,1,1.0,6,68.1,17.0,0,2,69.3,-1.3,0.0,0.0,0.0,3.0,0.31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
LNR-1099,CS-101,4,4,3,0.75,5,100.2,21.0,2,1,69.9,-0.3,1.0,1.0,0.0,3.0,0.02,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LNR-1099,CS-101,5,3,3,1.0,8,154.0,12.0,1,1,72.6,7.3,0.0,1.0,0.0,4.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1100,CS-101,1,2,1,0.5,10,152.4,17.0,1,1,69.9,-0.3,2.0,0.0,0.0,3.0,0.44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LNR-1100,CS-101,2,3,2,0.6667,7,159.3,17.0,1,2,74.0,13.5,0.0,2.0,1.0,3.5,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1100,CS-101,3,3,2,0.6667,10,121.0,23.0,1,1,67.8,-6.2,0.0,3.0,0.0,4.0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1100,CS-101,4,3,2,0.6667,6,108.3,20.0,1,1,59.5,-8.3,2.0,0.0,0.0,4.0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1100,CS-101,5,3,3,1.0,7,168.3,26.0,2,1,64.0,4.5,0.0,2.0,0.0,3.5,0.46,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
LNR-1101,DATA-201,1,3,1,0.3333,5,131.0,6.0,0,0,69.9,-0.3,0.0,1.0,0.0,2.0,-0.33,1,0,0,0,0,0,0,1,1,1,1,1,0,0,5
LNR-1101,DATA-201,2,3,1,0.3333,3,122.8,12.0,1,2,42.3,-18.5,1.0,0.0,0.0,1.5,-0.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1101,DATA-201,3,2,0,0.0,2,57.7,10.0,0,1,52.8,10.5,0.0,1.0,0.0,2.5,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1101,DATA-201,4,3,0,0.0,1,67.2,14.0,1,1,54.7,1.9,0.0,0.0,0.0,4.0,0.44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1101,DATA-201,5,3,0,0.0,1,98.8,4.0,0,1,47.2,-7.5,1.0,0.0,1.0,1.5,-0.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1102,CS-101,1,3,3,1.0,14,228.3,30.0,2,1,69.5,0.7,1.0,1.0,1.0,4.5,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1102,CS-101,2,2,2,1.0,9,211.2,35.0,1,1,76.8,7.3,1.0,2.0,0.0,4.5,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1102,CS-101,3,3,3,1.0,13,205.2,32.0,2,1,72.6,-4.2,0.0,1.0,0.0,4.0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1102,CS-101,4,2,2,1.0,6,229.3,32.0,2,1,67.8,-4.8,1.0,2.0,3.0,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1102,CS-101,5,3,3,1.0,9,251.3,36.0,2,2,69.4,1.6,1.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1103,CS-101,1,4,4,1.0,9,200.8,33.0,2,1,88.8,-7.3,0.0,0.0,0.0,4.5,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1103,CS-101,2,4,4,1.0,7,252.0,26.0,1,2,100.0,11.2,1.0,2.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1103,CS-101,3,4,4,1.0,11,249.1,34.0,2,1,88.6,-11.4,2.0,1.0,0.0,4.0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1103,CS-101,4,4,4,1.0,9,227.9,36.0,1,1,69.9,-0.3,0.0,3.0,1.0,4.5,0.85,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LNR-1103,CS-101,5,3,3,1.0,11,235.4,26.0,2,1,100.0,0.0,2.0,3.0,1.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-1104,DATA-201,1,3,3,1.0,16,209.2,28.0,2,1,70.3,-5.2,0.0,0.0,0.0,5.0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1104,DATA-201,2,4,4,1.0,12,230.4,32.0,2,1,71.6,1.3,0.0,1.0,1.0,4.0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1104,DATA-201,3,2,2,1.0,13,250.4,27.0,1,1,81.5,9.9,3.0,1.0,0.0,5.0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1104,DATA-201,4,2,2,1.0,8,195.3,35.0,2,1,69.8,-11.7,0.0,1.0,0.0,5.0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-1104,DATA-201,5,3,3,1.0,14,168.3,26.0,2,2,74.4,4.6,1.0,2.0,0.0,4.5,0.84,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3
LNR-1105,DATA-201,1,3,3,1.0,8,196.7,27.0,2,1,72.8,-6.2,1.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
